data_date,target_lag_1,target_lag_2,target_lag_3,target_lag_5,target_lag_7,target_lag_14,target_lag_21,target_lag_30,target_lag_60,target_lag_90,target_lag_180,target_lag_365,target_diff_1,target_diff_7,target_pct_1,target_pct_7
data_date,标的滞后1日,标的滞后2日,标的滞后3日,标的滞后5日,标的滞后7日,标的滞后14日,标的滞后21日,标的滞后30日,标的滞后60日,标的滞后90日,标的滞后180日,标的滞后365日,标的差分(lag=1),标的差分(lag=7),标的变化率(lag=1),标的变化率(lag=7)
2021/5/15,,12957.780273,12957.780273,12957.780273,12957.780273,13026.690430,13320.200195,13098.820312,12882.400391,12519.400391,12777.700195,11094.900391,,-424.880005,,-0.032790
2021/5/16,12532.900391,,12957.780273,12957.780273,12957.780273,13026.690430,13320.200195,13315.370117,12882.400391,12519.400391,12777.700195,11094.900391,0.000000,-424.880005,0.000000,-0.032790
2021/5/17,12532.900391,12532.900391,,12957.780273,12957.780273,13026.690430,13320.200195,13315.370117,12882.400391,12519.400391,12777.700195,11094.900391,0.000000,-424.880005,0.000000,-0.032790
2021/5/18,12532.900391,12532.900391,12532.900391,12957.780273,12957.780273,13026.690430,13320.200195,13315.370117,13021.099609,12519.400391,12777.700195,11094.900391,0.000000,-424.880005,0.000000,-0.032790
2021/5/19,12532.900391,12532.900391,12532.900391,,12957.780273,13026.690430,13320.200195,13315.370117,13021.099609,12519.400391,12751.400391,11094.900391,0.000000,-424.880005,0.000000,-0.032790
2021/5/20,12532.900391,12532.900391,12532.900391,12532.900391,12957.780273,13026.690430,13320.200195,13315.370117,13021.099609,12706.900391,12751.400391,11094.900391,0.000000,-424.880005,0.000000,-0.032790
2021/5/21,12532.900391,12532.900391,12532.900391,12532.900391,,12957.780273,13026.690430,13315.370117,13021.099609,12706.900391,12751.400391,11094.900391,-22.299999,,-0.001779,
2021/5/22,12510.599609,12532.900391,12532.900391,12532.900391,12532.900391,12957.780273,13026.690430,13315.370117,13021.099609,12706.900391,12751.400391,10926.080078,0.000000,-22.299999,0.000000,-0.001779
2021/5/23,12510.599609,12510.599609,12532.900391,12532.900391,12532.900391,12957.780273,13026.690430,13320.200195,13021.099609,12706.900391,12751.400391,10926.080078,0.000000,-22.299999,0.000000,-0.001779
2021/5/24,12510.599609,12510.599609,12510.599609,12532.900391,12532.900391,12957.780273,13026.690430,13320.200195,13021.099609,12706.900391,12751.400391,10926.080078,0.000000,-22.299999,0.000000,-0.001779
2021/5/25,12510.599609,12510.599609,12510.599609,12532.900391,12532.900391,12957.780273,13026.690430,13320.200195,13066.099609,12706.900391,12751.400391,10926.080078,0.000000,-22.299999,0.000000,-0.001779
2021/5/26,12510.599609,12510.599609,12510.599609,12510.599609,12532.900391,12957.780273,13026.690430,13320.200195,13066.099609,12706.900391,12605.400391,10926.080078,0.000000,-22.299999,0.000000,-0.001779
2021/5/27,12510.599609,12510.599609,12510.599609,12510.599609,12532.900391,12957.780273,13026.690430,13320.200195,13066.099609,12644.730469,12605.400391,10926.080078,0.000000,-22.299999,0.000000,-0.001779
2021/5/28,12510.599609,12510.599609,12510.599609,12510.599609,12510.599609,,12957.780273,13320.200195,13066.099609,12644.730469,12605.400391,10926.080078,111.559998,111.559998,0.008917,0.008917
2021/5/29,12622.160156,12510.599609,12510.599609,12510.599609,12510.599609,12532.900391,12957.780273,13320.200195,13066.099609,12644.730469,12605.400391,10784.849609,0.000000,111.559998,0.000000,0.008917
2021/5/30,12622.160156,12622.160156,12510.599609,12510.599609,12510.599609,12532.900391,12957.780273,13026.690430,13066.099609,12644.730469,12605.400391,10784.849609,0.000000,111.559998,0.000000,0.008917
2021/5/31,12622.160156,12622.160156,12622.160156,12510.599609,12510.599609,12532.900391,12957.780273,13026.690430,13066.099609,12644.730469,12605.400391,10784.849609,0.000000,111.559998,0.000000,0.008917
2021/6/1,12622.160156,12622.160156,12622.160156,12510.599609,12510.599609,12532.900391,12957.780273,13026.690430,13132.900391,12644.730469,12605.400391,10784.849609,0.000000,111.559998,0.000000,0.008917
2021/6/2,12622.160156,12622.160156,12622.160156,12622.160156,12510.599609,12532.900391,12957.780273,13026.690430,13132.900391,12644.730469,12446.599609,10784.849609,0.000000,111.559998,0.000000,0.008917
2021/6/3,12622.160156,12622.160156,12622.160156,12622.160156,12510.599609,12532.900391,12957.780273,13026.690430,13132.900391,12789.200195,12446.599609,10784.849609,0.000000,111.559998,0.000000,0.008917
2021/6/4,12622.160156,12622.160156,12622.160156,12622.160156,12622.160156,12510.599609,,13026.690430,13132.900391,12789.200195,12446.599609,10784.849609,-87.459999,-87.459999,-0.006929,-0.006929
2021/6/5,12534.700195,12622.160156,12622.160156,12622.160156,12622.160156,12510.599609,12532.900391,13026.690430,13132.900391,12789.200195,12446.599609,10753.700195,0.000000,-87.459999,0.000000,-0.006929
2021/6/6,12534.700195,12534.700195,12622.160156,12622.160156,12622.160156,12510.599609,12532.900391,12957.780273,13132.900391,12789.200195,12446.599609,10753.700195,0.000000,-87.459999,0.000000,-0.006929
2021/6/7,12534.700195,12534.700195,12534.700195,12622.160156,12622.160156,12510.599609,12532.900391,12957.780273,13132.900391,12789.200195,12446.599609,10753.700195,0.000000,-87.459999,0.000000,-0.006929
2021/6/8,12534.700195,12534.700195,12534.700195,12622.160156,12622.160156,12510.599609,12532.900391,12957.780273,13098.820312,12789.200195,12446.599609,10753.700195,0.000000,-87.459999,0.000000,-0.006929
2021/6/9,12534.700195,12534.700195,12534.700195,12534.700195,12622.160156,12510.599609,12532.900391,12957.780273,13098.820312,12789.200195,12203.200195,10753.700195,0.000000,-87.459999,0.000000,-0.006929
2021/6/10,12534.700195,12534.700195,12534.700195,12534.700195,12622.160156,12510.599609,12532.900391,12957.780273,13098.820312,12882.400391,12203.200195,10753.700195,0.000000,-87.459999,0.000000,-0.006929
2021/6/11,12534.700195,12534.700195,12534.700195,12534.700195,12534.700195,12622.160156,12510.599609,12957.780273,13098.820312,12882.400391,12203.200195,10753.700195,-167.529999,-167.529999,-0.013365,-0.013365
2021/6/12,12367.169922,12534.700195,12534.700195,12534.700195,12534.700195,12622.160156,12510.599609,12957.780273,13098.820312,12882.400391,12203.200195,10697.700195,0.000000,-167.529999,0.000000,-0.013365
2021/6/13,12367.169922,12367.169922,12534.700195,12534.700195,12534.700195,12622.160156,12510.599609,,13098.820312,12882.400391,12203.200195,10697.700195,0.000000,-167.529999,0.000000,-0.013365
2021/6/14,12367.169922,12367.169922,12367.169922,12534.700195,12534.700195,12622.160156,12510.599609,12532.900391,13098.820312,12882.400391,12203.200195,10697.700195,0.000000,-167.529999,0.000000,-0.013365
2021/6/15,12367.169922,12367.169922,12367.169922,12534.700195,12534.700195,12622.160156,12510.599609,12532.900391,13315.370117,12882.400391,12203.200195,10697.700195,0.000000,-167.529999,0.000000,-0.013365
2021/6/16,12367.169922,12367.169922,12367.169922,12367.169922,12534.700195,12622.160156,12510.599609,12532.900391,13315.370117,12882.400391,12404.450195,10697.700195,0.000000,-167.529999,0.000000,-0.013365
2021/6/17,12367.169922,12367.169922,12367.169922,12367.169922,12534.700195,12622.160156,12510.599609,12532.900391,13315.370117,13021.099609,12404.450195,10697.700195,0.000000,-167.529999,0.000000,-0.013365
2021/6/18,12367.169922,12367.169922,12367.169922,12367.169922,12367.169922,12534.700195,12622.160156,12532.900391,13315.370117,13021.099609,12404.450195,10697.700195,-278.420013,-278.420013,-0.022513,-0.022513
2021/6/19,12088.750000,12367.169922,12367.169922,12367.169922,12367.169922,12534.700195,12622.160156,12532.900391,13315.370117,13021.099609,12404.450195,10617.160156,0.000000,-278.420013,0.000000,-0.022513
2021/6/20,12088.750000,12088.750000,12367.169922,12367.169922,12367.169922,12534.700195,12622.160156,12510.599609,13315.370117,13021.099609,12404.450195,10617.160156,0.000000,-278.420013,0.000000,-0.022513
2021/6/21,12088.750000,12088.750000,12088.750000,12367.169922,12367.169922,12534.700195,12622.160156,12510.599609,13315.370117,13021.099609,12404.450195,10617.160156,0.000000,-278.420013,0.000000,-0.022513
2021/6/22,12088.750000,12088.750000,12088.750000,12367.169922,12367.169922,12534.700195,12622.160156,12510.599609,13320.200195,13021.099609,12404.450195,10617.160156,0.000000,-278.420013,0.000000,-0.022513
2021/6/23,12088.750000,12088.750000,12088.750000,12088.750000,12367.169922,12534.700195,12622.160156,12510.599609,13320.200195,13021.099609,12408.679688,10617.160156,0.000000,-278.420013,0.000000,-0.022513
2021/6/24,12088.750000,12088.750000,12088.750000,12088.750000,12367.169922,12534.700195,12622.160156,12510.599609,13320.200195,13066.099609,12408.679688,10617.160156,0.000000,-278.420013,0.000000,-0.022513
2021/6/25,12088.750000,12088.750000,12088.750000,12088.750000,12088.750000,12367.169922,12534.700195,12510.599609,13320.200195,13066.099609,12408.679688,10617.160156,87.160004,87.160004,0.007210,0.007210
2021/6/26,12175.910156,12088.750000,12088.750000,12088.750000,12088.750000,12367.169922,12534.700195,12510.599609,13320.200195,13066.099609,12408.679688,10781.099609,0.000000,87.160004,0.000000,0.007210
2021/6/27,12175.910156,12175.910156,12088.750000,12088.750000,12088.750000,12367.169922,12534.700195,12622.160156,13320.200195,13066.099609,12408.679688,10781.099609,0.000000,87.160004,0.000000,0.007210
2021/6/28,12175.910156,12175.910156,12175.910156,12088.750000,12088.750000,12367.169922,12534.700195,12622.160156,13320.200195,13066.099609,12408.679688,10781.099609,0.000000,87.160004,0.000000,0.007210
2021/6/29,12175.910156,12175.910156,12175.910156,12088.750000,12088.750000,12367.169922,12534.700195,12622.160156,13026.690430,13066.099609,12408.679688,10781.099609,0.000000,87.160004,0.000000,0.007210
2021/6/30,12175.910156,12175.910156,12175.910156,12175.910156,12088.750000,12367.169922,12534.700195,12622.160156,13026.690430,13066.099609,12415.950195,10781.099609,0.000000,87.160004,0.000000,0.007210
2021/7/1,12175.910156,12175.910156,12175.910156,12175.910156,12088.750000,12367.169922,12534.700195,12622.160156,13026.690430,13132.900391,12415.950195,10781.099609,0.000000,87.160004,0.000000,0.007210
2021/7/2,12175.910156,12175.910156,12175.910156,12175.910156,12175.910156,12088.750000,12367.169922,12622.160156,13026.690430,13132.900391,12415.950195,10781.099609,58.950001,58.950001,0.004842,0.004842
2021/7/3,12234.860352,12175.910156,12175.910156,12175.910156,12175.910156,12088.750000,12367.169922,12622.160156,13026.690430,13132.900391,12415.950195,10808.750000,0.000000,58.950001,0.000000,0.004842
2021/7/4,12234.860352,12234.860352,12175.910156,12175.910156,12175.910156,12088.750000,12367.169922,12534.700195,13026.690430,13132.900391,12415.950195,10808.750000,0.000000,58.950001,0.000000,0.004842
2021/7/5,12234.860352,12234.860352,12234.860352,12175.910156,12175.910156,12088.750000,12367.169922,12534.700195,13026.690430,13132.900391,12415.950195,10808.750000,0.000000,58.950001,0.000000,0.004842
2021/7/6,12234.860352,12234.860352,12234.860352,12175.910156,12175.910156,12088.750000,12367.169922,12534.700195,12957.780273,13132.900391,12415.950195,10808.750000,0.000000,58.950001,0.000000,0.004842
2021/7/7,12234.860352,12234.860352,12234.860352,12234.860352,12175.910156,12088.750000,12367.169922,12534.700195,12957.780273,13132.900391,12267.200195,10808.750000,0.000000,58.950001,0.000000,0.004842
2021/7/8,12234.860352,12234.860352,12234.860352,12234.860352,12175.910156,12088.750000,12367.169922,12534.700195,12957.780273,13098.820312,12267.200195,10808.750000,0.000000,58.950001,0.000000,0.004842
2021/7/9,12234.860352,12234.860352,12234.860352,12234.860352,12234.860352,12175.910156,12088.750000,12534.700195,12957.780273,13098.820312,12267.200195,10808.750000,222.740005,222.740005,0.018205,0.018205
2021/7/10,12457.599609,12234.860352,12234.860352,12234.860352,12234.860352,12175.910156,12088.750000,12534.700195,12957.780273,13098.820312,12267.200195,10878.080078,0.000000,222.740005,0.000000,0.018205
2021/7/11,12457.599609,12457.599609,12234.860352,12234.860352,12234.860352,12175.910156,12088.750000,12367.169922,12957.780273,13098.820312,12267.200195,10878.080078,0.000000,222.740005,0.000000,0.018205
2021/7/12,12457.599609,12457.599609,12457.599609,12234.860352,12234.860352,12175.910156,12088.750000,12367.169922,12957.780273,13098.820312,12267.200195,10878.080078,0.000000,222.740005,0.000000,0.018205
2021/7/13,12457.599609,12457.599609,12457.599609,12234.860352,12234.860352,12175.910156,12088.750000,12367.169922,,13098.820312,12267.200195,10878.080078,0.000000,222.740005,0.000000,0.018205
2021/7/14,12457.599609,12457.599609,12457.599609,12457.599609,12234.860352,12175.910156,12088.750000,12367.169922,12532.900391,13098.820312,12411.870117,10878.080078,0.000000,222.740005,0.000000,0.018205
2021/7/15,12457.599609,12457.599609,12457.599609,12457.599609,12234.860352,12175.910156,12088.750000,12367.169922,12532.900391,13315.370117,12411.870117,10878.080078,0.000000,222.740005,0.000000,0.018205
2021/7/16,12457.599609,12457.599609,12457.599609,12457.599609,12457.599609,12234.860352,12175.910156,12367.169922,12532.900391,13315.370117,12411.870117,10878.080078,93.779999,93.779999,0.007528,0.007528
2021/7/17,12551.379883,12457.599609,12457.599609,12457.599609,12457.599609,12234.860352,12175.910156,12367.169922,12532.900391,13315.370117,12411.870117,11047.440430,0.000000,93.779999,0.000000,0.007528
2021/7/18,12551.379883,12551.379883,12457.599609,12457.599609,12457.599609,12234.860352,12175.910156,12088.750000,12532.900391,13315.370117,12411.870117,11047.440430,0.000000,93.779999,0.000000,0.007528
2021/7/19,12551.379883,12551.379883,12551.379883,12457.599609,12457.599609,12234.860352,12175.910156,12088.750000,12532.900391,13315.370117,12411.870117,11047.440430,0.000000,93.779999,0.000000,0.007528
2021/7/20,12551.379883,12551.379883,12551.379883,12457.599609,12457.599609,12234.860352,12175.910156,12088.750000,12510.599609,13315.370117,12411.870117,11047.440430,0.000000,93.779999,0.000000,0.007528
2021/7/21,12551.379883,12551.379883,12551.379883,12551.379883,12457.599609,12234.860352,12175.910156,12088.750000,12510.599609,13315.370117,12438.200195,11047.440430,0.000000,93.779999,0.000000,0.007528
2021/7/22,12551.379883,12551.379883,12551.379883,12551.379883,12457.599609,12234.860352,12175.910156,12088.750000,12510.599609,13320.200195,12438.200195,11047.440430,0.000000,93.779999,0.000000,0.007528
2021/7/23,12551.379883,12551.379883,12551.379883,12551.379883,12551.379883,12457.599609,12234.860352,12088.750000,12510.599609,13320.200195,12438.200195,11047.440430,296.380005,296.380005,0.023613,0.023613
2021/7/24,12847.759766,12551.379883,12551.379883,12551.379883,12551.379883,12457.599609,12234.860352,12088.750000,12510.599609,13320.200195,12438.200195,11325.129883,0.000000,296.380005,0.000000,0.023613
2021/7/25,12847.759766,12847.759766,12551.379883,12551.379883,12551.379883,12457.599609,12234.860352,12175.910156,12510.599609,13320.200195,12438.200195,11325.129883,0.000000,296.380005,0.000000,0.023613
2021/7/26,12847.759766,12847.759766,12847.759766,12551.379883,12551.379883,12457.599609,12234.860352,12175.910156,12510.599609,13320.200195,12438.200195,11325.129883,0.000000,296.380005,0.000000,0.023613
2021/7/27,12847.759766,12847.759766,12847.759766,12551.379883,12551.379883,12457.599609,12234.860352,12175.910156,12622.160156,13320.200195,12438.200195,11325.129883,0.000000,296.380005,0.000000,0.023613
2021/7/28,12847.759766,12847.759766,12847.759766,12847.759766,12551.379883,12457.599609,12234.860352,12175.910156,12622.160156,13320.200195,12500.709961,11325.129883,0.000000,296.380005,0.000000,0.023613
2021/7/29,12847.759766,12847.759766,12847.759766,12847.759766,12551.379883,12457.599609,12234.860352,12175.910156,12622.160156,13026.690430,12500.709961,11325.129883,0.000000,296.380005,0.000000,0.023613
2021/7/30,12847.759766,12847.759766,12847.759766,12847.759766,12847.759766,12551.379883,12457.599609,12175.910156,12622.160156,13026.690430,12500.709961,11325.129883,-34.340000,-34.340000,-0.002673,-0.002673
2021/7/31,12813.419922,12847.759766,12847.759766,12847.759766,12847.759766,12551.379883,12457.599609,12175.910156,12622.160156,13026.690430,12500.709961,11402.719727,0.000000,-34.340000,0.000000,-0.002673
2021/8/1,12813.419922,12813.419922,12847.759766,12847.759766,12847.759766,12551.379883,12457.599609,12234.860352,12622.160156,13026.690430,12500.709961,11402.719727,0.000000,-34.340000,0.000000,-0.002673
2021/8/2,12813.419922,12813.419922,12813.419922,12847.759766,12847.759766,12551.379883,12457.599609,12234.860352,12622.160156,13026.690430,12500.709961,11402.719727,0.000000,-34.340000,0.000000,-0.002673
2021/8/3,12813.419922,12813.419922,12813.419922,12847.759766,12847.759766,12551.379883,12457.599609,12234.860352,12534.700195,13026.690430,12500.709961,11402.719727,0.000000,-34.340000,0.000000,-0.002673
2021/8/4,12813.419922,12813.419922,12813.419922,12813.419922,12847.759766,12551.379883,12457.599609,12234.860352,12534.700195,13026.690430,12519.400391,11402.719727,0.000000,-34.340000,0.000000,-0.002673
2021/8/5,12813.419922,12813.419922,12813.419922,12813.419922,12847.759766,12551.379883,12457.599609,12234.860352,12534.700195,12957.780273,12519.400391,11402.719727,0.000000,-34.340000,0.000000,-0.002673
2021/8/6,12813.419922,12813.419922,12813.419922,12813.419922,12813.419922,12847.759766,12551.379883,12234.860352,12534.700195,12957.780273,12519.400391,11402.719727,-174.119995,-174.119995,-0.013589,-0.013589
2021/8/7,12639.299805,12813.419922,12813.419922,12813.419922,12813.419922,12847.759766,12551.379883,12234.860352,12534.700195,12957.780273,12519.400391,11345.759766,0.000000,-174.119995,0.000000,-0.013589
2021/8/8,12639.299805,12639.299805,12813.419922,12813.419922,12813.419922,12847.759766,12551.379883,12457.599609,12534.700195,12957.780273,12519.400391,11345.759766,0.000000,-174.119995,0.000000,-0.013589
2021/8/9,12639.299805,12639.299805,12639.299805,12813.419922,12813.419922,12847.759766,12551.379883,12457.599609,12534.700195,12957.780273,12519.400391,11345.759766,0.000000,-174.119995,0.000000,-0.013589
2021/8/10,12639.299805,12639.299805,12639.299805,12813.419922,12813.419922,12847.759766,12551.379883,12457.599609,12367.169922,12957.780273,12519.400391,11345.759766,0.000000,-174.119995,0.000000,-0.013589
2021/8/11,12639.299805,12639.299805,12639.299805,12639.299805,12813.419922,12847.759766,12551.379883,12457.599609,12367.169922,12957.780273,12519.400391,11345.759766,0.000000,-174.119995,0.000000,-0.013589
2021/8/12,12639.299805,12639.299805,12639.299805,12639.299805,12813.419922,12847.759766,12551.379883,12457.599609,12367.169922,,12519.400391,11345.759766,0.000000,-174.119995,0.000000,-0.013589
2021/8/13,12639.299805,12639.299805,12639.299805,12639.299805,12639.299805,12813.419922,12847.759766,12457.599609,12367.169922,12532.900391,12519.400391,11345.759766,-11.000000,-11.000000,-0.000870,-0.000870
2021/8/14,12628.299805,12639.299805,12639.299805,12639.299805,12639.299805,12813.419922,12847.759766,12457.599609,12367.169922,12532.900391,12519.400391,11323.049805,0.000000,-11.000000,0.000000,-0.000870
2021/8/15,12628.299805,12628.299805,12639.299805,12639.299805,12639.299805,12813.419922,12847.759766,12551.379883,12367.169922,12532.900391,12519.400391,11323.049805,0.000000,-11.000000,0.000000,-0.000870
2021/8/16,12628.299805,12628.299805,12628.299805,12639.299805,12639.299805,12813.419922,12847.759766,12551.379883,12367.169922,12532.900391,12519.400391,11323.049805,0.000000,-11.000000,0.000000,-0.000870
2021/8/17,12628.299805,12628.299805,12628.299805,12639.299805,12639.299805,12813.419922,12847.759766,12551.379883,12088.750000,12532.900391,12519.400391,11323.049805,0.000000,-11.000000,0.000000,-0.000870
2021/8/18,12628.299805,12628.299805,12628.299805,12628.299805,12639.299805,12813.419922,12847.759766,12551.379883,12088.750000,12532.900391,12706.900391,11323.049805,0.000000,-11.000000,0.000000,-0.000870
2021/8/19,12628.299805,12628.299805,12628.299805,12628.299805,12639.299805,12813.419922,12847.759766,12551.379883,12088.750000,12510.599609,12706.900391,11323.049805,0.000000,-11.000000,0.000000,-0.000870
2021/8/20,12628.299805,12628.299805,12628.299805,12628.299805,12628.299805,12639.299805,12813.419922,12551.379883,12088.750000,12510.599609,12706.900391,11323.049805,167.479996,167.479996,0.013262,0.013262
2021/8/21,12795.780273,12628.299805,12628.299805,12628.299805,12628.299805,12639.299805,12813.419922,12551.379883,12088.750000,12510.599609,12706.900391,11241.719727,0.000000,167.479996,0.000000,0.013262
2021/8/22,12795.780273,12795.780273,12628.299805,12628.299805,12628.299805,12639.299805,12813.419922,12847.759766,12088.750000,12510.599609,12706.900391,11241.719727,0.000000,167.479996,0.000000,0.013262
2021/8/23,12795.780273,12795.780273,12795.780273,12628.299805,12628.299805,12639.299805,12813.419922,12847.759766,12088.750000,12510.599609,12706.900391,11241.719727,0.000000,167.479996,0.000000,0.013262
2021/8/24,12795.780273,12795.780273,12795.780273,12628.299805,12628.299805,12639.299805,12813.419922,12847.759766,12175.910156,12510.599609,12706.900391,11241.719727,0.000000,167.479996,0.000000,0.013262
2021/8/25,12795.780273,12795.780273,12795.780273,12795.780273,12628.299805,12639.299805,12813.419922,12847.759766,12175.910156,12510.599609,12644.730469,11241.719727,0.000000,167.479996,0.000000,0.013262
2021/8/26,12795.780273,12795.780273,12795.780273,12795.780273,12628.299805,12639.299805,12813.419922,12847.759766,12175.910156,12622.160156,12644.730469,11241.719727,0.000000,167.479996,0.000000,0.013262
2021/8/27,12795.780273,12795.780273,12795.780273,12795.780273,12795.780273,12628.299805,12639.299805,12847.759766,12175.910156,12622.160156,12644.730469,11241.719727,125.120003,125.120003,0.009778,0.009778
2021/8/28,12920.900391,12795.780273,12795.780273,12795.780273,12795.780273,12628.299805,12639.299805,12847.759766,12175.910156,12622.160156,12644.730469,11310.480469,0.000000,125.120003,0.000000,0.009778
2021/8/29,12920.900391,12920.900391,12795.780273,12795.780273,12795.780273,12628.299805,12639.299805,12813.419922,12175.910156,12622.160156,12644.730469,11310.480469,0.000000,125.120003,0.000000,0.009778
2021/8/30,12920.900391,12920.900391,12920.900391,12795.780273,12795.780273,12628.299805,12639.299805,12813.419922,12175.910156,12622.160156,12644.730469,11310.480469,0.000000,125.120003,0.000000,0.009778
2021/8/31,12920.900391,12920.900391,12920.900391,12795.780273,12795.780273,12628.299805,12639.299805,12813.419922,12234.860352,12622.160156,12644.730469,11310.480469,0.000000,125.120003,0.000000,0.009778
2021/9/1,12920.900391,12920.900391,12920.900391,12920.900391,12795.780273,12628.299805,12639.299805,12813.419922,12234.860352,12622.160156,12789.200195,11310.480469,0.000000,125.120003,0.000000,0.009778
2021/9/2,12920.900391,12920.900391,12920.900391,12920.900391,12795.780273,12628.299805,12639.299805,12813.419922,12234.860352,12534.700195,12789.200195,11310.480469,0.000000,125.120003,0.000000,0.009778
2021/9/3,12920.900391,12920.900391,12920.900391,12920.900391,12920.900391,12795.780273,12628.299805,12813.419922,12234.860352,12534.700195,12789.200195,11310.480469,178.250000,178.250000,0.013795,0.013795
2021/9/4,13099.150391,12920.900391,12920.900391,12920.900391,12920.900391,12795.780273,12628.299805,12813.419922,12234.860352,12534.700195,12789.200195,11373.990234,0.000000,178.250000,0.000000,0.013795
2021/9/5,13099.150391,13099.150391,12920.900391,12920.900391,12920.900391,12795.780273,12628.299805,12639.299805,12234.860352,12534.700195,12789.200195,11373.990234,0.000000,178.250000,0.000000,0.013795
2021/9/6,13099.150391,13099.150391,13099.150391,12920.900391,12920.900391,12795.780273,12628.299805,12639.299805,12234.860352,12534.700195,12789.200195,11373.990234,0.000000,178.250000,0.000000,0.013795
2021/9/7,13099.150391,13099.150391,13099.150391,12920.900391,12920.900391,12795.780273,12628.299805,12639.299805,12457.599609,12534.700195,12789.200195,11373.990234,0.000000,178.250000,0.000000,0.013795
2021/9/8,13099.150391,13099.150391,13099.150391,13099.150391,12920.900391,12795.780273,12628.299805,12639.299805,12457.599609,12534.700195,12882.400391,11373.990234,0.000000,178.250000,0.000000,0.013795
2021/9/9,13099.150391,13099.150391,13099.150391,13099.150391,12920.900391,12795.780273,12628.299805,12639.299805,12457.599609,12367.169922,12882.400391,11373.990234,0.000000,178.250000,0.000000,0.013795
2021/9/10,13099.150391,13099.150391,13099.150391,13099.150391,13099.150391,12920.900391,12795.780273,12639.299805,12457.599609,12367.169922,12882.400391,11373.990234,-63.950001,-63.950001,-0.004882,-0.004882
2021/9/11,13035.200195,13099.150391,13099.150391,13099.150391,13099.150391,12920.900391,12795.780273,12639.299805,12457.599609,12367.169922,12882.400391,11456.450195,0.000000,-63.950001,0.000000,-0.004882
2021/9/12,13035.200195,13035.200195,13099.150391,13099.150391,13099.150391,12920.900391,12795.780273,12628.299805,12457.599609,12367.169922,12882.400391,11456.450195,0.000000,-63.950001,0.000000,-0.004882
2021/9/13,13035.200195,13035.200195,13035.200195,13099.150391,13099.150391,12920.900391,12795.780273,12628.299805,12457.599609,12367.169922,12882.400391,11456.450195,0.000000,-63.950001,0.000000,-0.004882
2021/9/14,13035.200195,13035.200195,13035.200195,13099.150391,13099.150391,12920.900391,12795.780273,12628.299805,12551.379883,12367.169922,12882.400391,11456.450195,0.000000,-63.950001,0.000000,-0.004882
2021/9/15,13035.200195,13035.200195,13035.200195,13035.200195,13099.150391,12920.900391,12795.780273,12628.299805,12551.379883,12367.169922,13021.099609,11456.450195,0.000000,-63.950001,0.000000,-0.004882
2021/9/16,13035.200195,13035.200195,13035.200195,13035.200195,13099.150391,12920.900391,12795.780273,12628.299805,12551.379883,12088.750000,13021.099609,11456.450195,0.000000,-63.950001,0.000000,-0.004882
2021/9/17,13035.200195,13035.200195,13035.200195,13035.200195,13035.200195,13099.150391,12920.900391,12628.299805,12551.379883,12088.750000,13021.099609,11456.450195,-59.459999,-59.459999,-0.004561,-0.004561
2021/9/18,12975.740234,13035.200195,13035.200195,13035.200195,13035.200195,13099.150391,12920.900391,12628.299805,12551.379883,12088.750000,13021.099609,11492.809570,0.000000,-59.459999,0.000000,-0.004561
2021/9/19,12975.740234,12975.740234,13035.200195,13035.200195,13035.200195,13099.150391,12920.900391,12795.780273,12551.379883,12088.750000,13021.099609,11492.809570,0.000000,-59.459999,0.000000,-0.004561
2021/9/20,12975.740234,12975.740234,12975.740234,13035.200195,13035.200195,13099.150391,12920.900391,12795.780273,12551.379883,12088.750000,13021.099609,11492.809570,0.000000,-59.459999,0.000000,-0.004561
2021/9/21,12975.740234,12975.740234,12975.740234,13035.200195,13035.200195,13099.150391,12920.900391,12795.780273,12847.759766,12088.750000,13021.099609,11492.809570,0.000000,-59.459999,0.000000,-0.004561
2021/9/22,12975.740234,12975.740234,12975.740234,12975.740234,13035.200195,13099.150391,12920.900391,12795.780273,12847.759766,12088.750000,13066.099609,11492.809570,0.000000,-59.459999,0.000000,-0.004561
2021/9/23,12975.740234,12975.740234,12975.740234,12975.740234,13035.200195,13099.150391,12920.900391,12795.780273,12847.759766,12175.910156,13066.099609,11492.809570,0.000000,-59.459999,0.000000,-0.004561
2021/9/24,12975.740234,12975.740234,12975.740234,12975.740234,12975.740234,13035.200195,13099.150391,12795.780273,12847.759766,12175.910156,13066.099609,11492.809570,-118.519997,-118.519997,-0.009134,-0.009134
2021/9/25,12857.219727,12975.740234,12975.740234,12975.740234,12975.740234,13035.200195,13099.150391,12795.780273,12847.759766,12175.910156,13066.099609,11616.049805,0.000000,-118.519997,0.000000,-0.009134
2021/9/26,12857.219727,12857.219727,12975.740234,12975.740234,12975.740234,13035.200195,13099.150391,12920.900391,12847.759766,12175.910156,13066.099609,11616.049805,0.000000,-118.519997,0.000000,-0.009134
2021/9/27,12857.219727,12857.219727,12857.219727,12975.740234,12975.740234,13035.200195,13099.150391,12920.900391,12847.759766,12175.910156,13066.099609,11616.049805,0.000000,-118.519997,0.000000,-0.009134
2021/9/28,12857.219727,12857.219727,12857.219727,12975.740234,12975.740234,13035.200195,13099.150391,12920.900391,12813.419922,12175.910156,13066.099609,11616.049805,0.000000,-118.519997,0.000000,-0.009134
